cod_cliente|cod_contrato|cod_chamado|data_chamado_andamento|descricao_chamado_andamento|privado_chamado
4|1743|25440|2022-08-29 15:06:55|Email e SMS enviados para o cliente|0
4|1743|25440|2022-08-29 15:54:25| |0
4|1743|25441|2022-08-29 15:06:56|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4374|9392|25442|2022-08-30 09:53:29|ja normalizado em 29/8. Queda de 30min  luiz|0
4936|11380|25443|2022-08-29 15:16:04| |0
3705|8018|25444|2022-08-30 08:59:10|Suporte   cliente não atende   raissa |0
3705|8018|25444|2022-09-06 09:37:34|	 Feito varias tentativas de contato porem sem sucesso   raissa|0
3705|8018|25444|2022-09-06 09:48:45|Foi enviado também um e-mail p/ o mesmo . |0
3399|7344|25446|2022-09-01 11:24:35| pedro313msn@gmail.comHá 3 horas. Não foi possível fazer a mudança, cliente não atendeu nem o interfone nem ao telefone,foi tentado 3x cada   luiz|0
3399|7344|25446|2022-09-06 17:39:32|mudanca realizada para o quarto em 6/9  luiz|0
3399|7344|25446|2022-08-29 16:09:59|visita 31/8  luiz|0
4754|10726|25447|2022-08-29 16:19:48|R2 Telecom - Aviso de Cobranca|0
4754|10726|25448|2022-08-29 16:19:51|Sua Internet R2Telecom foi desbloqueada por confianca. r2telecom.com.br/f.php?c=4754|0
3830|8265|25449|2022-08-29 16:20:59|R2 Telecom - Aviso de Cobranca|0
3830|8265|25450|2022-08-29 16:21:02|Sua Internet R2Telecom possui mais de 2 boletos em aberto, nao podendo ser feito o desbloqueio. r2telecom.com.br/f.php?c=3830|0
5043|11699|25452|2022-08-31 10:30:09|ativo 31/8  luiz|0
5044|11700|25453|2022-09-08 14:29:41|Em tratativa para abordagem!Evaldo e romualdo cientes!  Maycon|0
5044|11700|25453|2022-09-14 09:19:30|Devido a ausência do tecnécio Rafael, não sabemos quando será enviado um técnico para bordar! Evaldo pediu para aguardar!  Maycon|0
5044|11700|25453|2022-09-20 09:52:28|Com retorno do técnico Rafael, vamos dar continuidade na abordagem, aguardando retorno do suporte técnico!  maycon|0
5044|11700|25453|2022-10-04 15:25:34|ainda aguardando Romualdo e Evaldo!  Maycon|0
3296|7058|25454|2022-08-29 17:36:24|R2 Telecom - Aviso de Cobranca|0
3296|7058|25455|2022-08-29 17:36:25|Boletos enviados|0
5000|11581|25456|2022-08-29 17:37:58| |0
4475|9618|25457|2022-08-29 17:52:32|R2 Telecom - Aviso de Cobranca|0
4475|9618|25458|2022-08-29 17:52:35|Sua Internet R2Telecom foi desbloqueada por confianca. r2telecom.com.br/f.php?c=4475|0
3124|6683|25459|2022-08-29 18:19:14|R2 Telecom - Aviso de Cobranca|0
3124|6683|25460|2022-08-29 18:19:18|Sua Internet R2Telecom foi desbloqueada por confianca. r2telecom.com.br/f.php?c=3124|0
3043|6514|25461|2022-08-29 19:49:57|R2 Telecom - Aviso de Cobranca|0
3043|6514|25462|2022-08-29 19:50:00|Sua Internet R2Telecom possui mais de 2 boletos em aberto, nao podendo ser feito o desbloqueio. r2telecom.com.br/f.php?c=3043|0
4903|11279|25463|2022-08-30 08:45:16|cliente nao atende  luiz|0
4903|11279|25463|2022-09-06 09:26:32|informado sobre ter travado algumas vezes, cliente vai verificar se persiste  luiz|0
4754|10726|25464|2022-08-31 14:24:48|mensalidade paga em 31/08/2022  Luana|0
4754|10726|25464|2022-08-30 10:22:39|cliente realizou pagamento de julho, informa que ainda não conseguiu o de agosto!aline  996108038  maycon|0
4|1743|25465|2022-08-30 08:55:54|Email e SMS enviados para o cliente|0
4|1743|25465|2022-08-30 09:05:01| |0
4|1743|25466|2022-08-30 08:55:55|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4|1743|25467|2022-08-30 08:58:49|Email e SMS enviados para o cliente|0
4|1743|25467|2022-08-30 09:05:07| |0
4|1743|25468|2022-08-30 08:58:50|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4|1743|25469|2022-08-30 08:59:14|Email e SMS enviados para o cliente|0
4|1743|25469|2022-08-30 09:05:13| |0
4|1743|25470|2022-08-30 08:59:15|R2 Telecom 1o. Aviso Cobranca em Aberto|0
5045|11701|25471|2022-09-20 11:30:07|Cliente ativo em 01/09  Mariana|0
4|1743|25472|2022-08-30 09:03:55|Email e SMS enviados para o cliente|0
4|1743|25472|2022-08-30 09:05:18| |0
4|1743|25472|2022-08-30 09:05:22| |0
4|1743|25473|2022-08-30 09:03:55|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4|1743|25474|2022-08-30 09:05:29|Email e SMS enviados para o cliente|0
4|1743|25474|2022-08-30 09:12:17| |0
4|1743|25475|2022-08-30 09:05:30|R2 Telecom 1o. Aviso Cobranca em Aberto|0
5046|11705|25476|2022-09-01 09:57:45| pedro313msn@gmail.comHá 4 minutos. Cliente Ativado   luiz|0
4|1743|25477|2022-08-30 09:12:43|Email e SMS enviados para o cliente|0
4|1743|25477|2022-08-30 10:09:55| |0
4|1743|25478|2022-08-30 09:12:44|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2852|6050|25479|2022-08-30 09:15:31| |1
4759|10740|25480|2022-08-30 09:19:12| |0
4|1743|25481|2022-08-30 09:21:51|R2 Telecom 2o. Aviso Cobranca em Aberto|0
4|1743|25482|2022-08-30 09:24:58|R2 Telecom 2o. Aviso Cobranca em Aberto|0
3187|8435|25483|2022-08-30 09:53:19|R2 Telecom - Aviso de Cobranca|0
3187|8435|25484|2022-08-30 09:53:19|Boletos enviados|0
3664|7927|25485|2022-08-30 09:55:42|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3664|7927|25486|2022-08-30 09:55:43|Boletos enviados|0
4108|8835|25489|2022-08-30 10:09:01|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3414|7374|25490|2022-08-30 10:09:05|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3706|8019|25491|2022-08-30 10:09:12|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2544|5326|25492|2022-08-30 10:09:14|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4650|10065|25493|2022-08-30 10:09:17|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4050|8709|25494|2022-08-30 10:09:21|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4052|8713|25495|2022-08-30 10:09:25|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3900|8404|25496|2022-08-30 10:09:27|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3177|6786|25497|2022-08-30 10:09:31|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4309|11462|25498|2022-08-30 10:09:36|Email e SMS enviados para o cliente|0
4309|11462|25498|2022-09-12 09:18:10|Mensalidade paga em 	09/09/2022  Luana|0
4309|11462|25499|2022-08-30 10:09:36|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4417|9497|25500|2022-08-30 10:09:43|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3404|7355|25501|2022-08-30 10:09:46|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4958|11451|25502|2022-08-30 10:09:49|Email e SMS enviados para o cliente|0
4958|11451|25502|2022-09-30 16:12:34|Financeiro  Boleto de agosto de 2022 reemitido, com todas as correções, pq não estava registrado no banco, demanda identificado no atendimento ao cliente via central telefônica.   Boleto excluído 120104.  Boleto implantado 122518.   Fabiano |0
4958|11451|25502|2022-09-30 16:33:15|Financeiro - Melinna solicitou que enviasse por e-mail os boletos.  e-mail enviado:  Chamado Ticket nr 25502 Caixa de entrada  fabiano henrique  16:32 (há 0 minuto) para airtongx, melinnacopatti@gmail.com, financeiro  Prezados  Boa tarde  Seguem, abaixo, os links dos boletos de agosto e de setembro de 2022.  Ref: contrato:11451 - Setembro/2022 - R2FIBRA 700M+Telefone Brasil Clique e veja seu boleto: http://www.r2telecom.com.br/boleto.php?nosso_numero_boleto=122241 Linha Digitavel: 34191090081222411642171262520001591200000016990 Situacao: 4 dias de atraso   contrato:11451 - Agosto/2022 - R2FIBRA 700M Telefone Brasil Clique e veja seu boleto: http://www.r2telecom.com.br/boleto.php?nosso_numero_boleto=122518 Linha Digitavel: 34191090081225182642171262520001191280000017561 Situacao: vencimento em 04/10/2022  Informamos que, o boleto de agosto prorrogado, será registrado no sistema bancário somente a partir do dia 03/10/2022.   Dúvidas ou maiores informações, favor contatar.  att,  R2 Telecom (61)3262-4444  p/  Kelly|0
4958|11451|25503|2022-08-30 10:09:49|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2752|5833|25504|2022-08-30 10:09:52|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4791|10851|25506|2022-08-30 10:10:01|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2941|6273|25507|2022-08-30 10:10:08|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3351|7188|25508|2022-08-30 10:10:15|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1888|4007|25509|2022-08-30 10:10:19|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4490|9657|25510|2022-08-30 10:10:27|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3297|8055|25511|2022-08-30 10:10:31|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4768|10779|25512|2022-08-30 10:10:35|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1952|4130|25513|2022-08-30 10:10:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4905|11284|25514|2022-08-30 10:10:39|Email e SMS enviados para o cliente|0
4905|11284|25514|2022-09-05 13:55:33|Mensalidade paga em 	02/09/2022  Luana|0
4905|11284|25515|2022-08-30 10:10:40|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1612|3429|25516|2022-08-30 10:10:44|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4754|10726|25517|2022-08-30 10:10:48|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3182|6800|25518|2022-08-30 10:10:50|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4118|8857|25519|2022-08-30 10:10:54|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2331|5027|25520|2022-08-30 10:10:58|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4472|9611|25521|2022-08-30 10:11:01|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4896|11265|25522|2022-08-30 10:11:06|Email e SMS enviados para o cliente|0
4896|11265|25522|2022-09-30 11:43:42|pagamento em 21/09/2022  Luana|0
4896|11265|25523|2022-08-30 10:11:06|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4106|8832|25524|2022-08-30 10:11:09|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2933|6258|25525|2022-08-30 10:11:12|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3967|8550|25526|2022-08-30 10:11:16|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2062|11182|25527|2022-08-30 10:11:19|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3684|7971|25528|2022-08-30 10:11:23|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4693|10230|25529|2022-08-30 10:11:30|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3076|6590|25530|2022-08-30 10:11:34|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4209|9051|25531|2022-08-30 10:11:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3565|7720|25532|2022-08-30 10:11:44|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2336|4882|25533|2022-08-30 10:11:50|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3865|8329|25534|2022-08-30 10:11:55|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4332|9321|25535|2022-08-30 10:11:59|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3664|7927|25536|2022-08-30 10:12:01|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2334|4878|25537|2022-08-30 10:12:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3216|6866|25538|2022-08-30 10:12:15|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2301|4816|25539|2022-08-30 10:12:18|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3334|7144|25540|2022-08-30 10:12:22|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3581|7767|25541|2022-08-30 10:12:24|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4496|9668|25542|2022-08-30 10:12:30|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3569|7727|25543|2022-08-30 10:12:32|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3536|7653|25544|2022-08-30 10:12:45|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1782|3767|25545|2022-08-30 10:12:48|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3491|7543|25546|2022-08-30 10:13:12|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2985|6389|25547|2022-08-30 10:13:15|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2814|5973|25548|2022-08-30 10:13:21|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3824|8251|25549|2022-08-30 10:13:33|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4484|9638|25550|2022-08-30 10:13:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2918|6216|25551|2022-08-30 10:13:47|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4381|9403|25552|2022-08-30 10:13:51|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1983|4204|25553|2022-08-30 10:13:56|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4772|10802|25554|2022-08-30 10:14:00|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4893|11261|25555|2022-08-30 10:14:00|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4893|11261|25556|2022-08-30 10:14:01|Boletos enviados|0
4074|8762|25557|2022-08-30 10:14:06|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3873|8343|25558|2022-08-30 10:14:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4741|10362|25559|2022-08-30 10:14:16|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4644|10049|25560|2022-08-30 10:14:20|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3040|6508|25561|2022-08-30 10:14:23|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3890|8371|25562|2022-08-30 10:14:30|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4590|9902|25563|2022-08-30 10:14:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4829|11004|25564|2022-08-30 10:14:47|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4427|9516|25565|2022-08-30 10:14:54|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3448|7447|25566|2022-08-30 10:15:00|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3756|8119|25567|2022-08-30 10:15:04|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2389|4986|25568|2022-08-30 10:15:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3102|6641|25569|2022-08-30 10:15:12|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4584|9891|25570|2022-08-30 10:15:21|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1713|3623|25571|2022-08-30 10:15:27|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3992|8597|25572|2022-08-30 10:15:28|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2793|5933|25573|2022-08-30 10:15:36|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2295|5915|25574|2022-08-30 10:15:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2794|5934|25575|2022-08-30 10:15:39|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2795|5936|25576|2022-08-30 10:15:40|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3698|8003|25577|2022-08-30 10:15:43|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3473|7503|25578|2022-08-30 10:15:45|R2 Telecom 1o. Aviso Cobranca em Aberto|0
787|11220|25579|2022-08-30 10:15:50|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4395|9436|25581|2022-08-30 10:15:58|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4775|10809|25582|2022-08-30 10:16:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4438|9540|25583|2022-08-30 10:16:19|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4181|8991|25584|2022-08-30 10:16:23|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2410|5031|25586|2022-08-30 10:16:34|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3893|8378|25587|2022-08-30 10:16:40|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4186|9005|25588|2022-08-30 10:16:43|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3804|8218|25589|2022-08-30 10:16:47|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3608|7832|25590|2022-08-30 10:17:08|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4265|9169|25591|2022-08-30 10:17:13|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2966|6319|25592|2022-08-30 10:17:17|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4930|11358|25593|2022-08-30 10:17:22|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4288|9215|25594|2022-08-30 10:17:26|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3654|7910|25595|2022-08-30 10:17:29|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4260|9163|25596|2022-08-30 10:17:31|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2017|4240|25597|2022-08-30 10:17:34|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4354|9356|25598|2022-08-30 10:17:38|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3901|8407|25599|2022-08-30 10:17:43|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3090|6611|25601|2022-08-30 10:17:56|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1987|4485|25602|2022-08-30 10:18:01|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2057|4296|25603|2022-08-30 10:18:08|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4689|10220|25604|2022-08-30 10:18:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3374|7284|25605|2022-08-30 10:18:18|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3595|7807|25606|2022-08-30 10:18:23|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2868|6089|25607|2022-08-30 10:18:29|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3124|6683|25608|2022-08-30 10:18:35|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3203|6838|25609|2022-08-30 10:18:39|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4552|9798|25610|2022-08-30 10:18:45|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3355|7198|25611|2022-08-30 10:18:50|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4798|10893|25612|2022-08-30 10:18:54|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2582|5404|25613|2022-08-30 10:18:58|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2550|6405|25614|2022-08-30 10:19:03|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4491|9660|25615|2022-08-30 10:19:04|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4323|9279|25616|2022-08-30 10:19:07|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3543|7667|25617|2022-08-30 10:19:10|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2972|6348|25618|2022-08-30 10:19:16|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3790|8189|25619|2022-08-30 10:19:25|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2948|6287|25620|2022-08-30 10:19:30|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4908|11294|25621|2022-08-30 10:19:34|Email e SMS enviados para o cliente|0
4908|11294|25621|2022-09-06 10:19:57| |0
4908|11294|25622|2022-08-30 10:19:35|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4480|9626|25623|2022-08-30 10:19:40|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2272|4721|25624|2022-08-30 10:19:44|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4455|9576|25625|2022-08-30 10:19:52|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3113|6658|25626|2022-08-30 10:19:54|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4893|11261|25627|2022-08-30 10:20:02|Email e SMS enviados para o cliente|0
4893|11261|25627|2022-09-12 09:19:16|Mensalidade paga em 	09/09/2022  Luana|0
4893|11261|25628|2022-08-30 10:20:03|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2632|5541|25629|2022-08-30 10:20:08|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4810|10929|25630|2022-08-30 10:20:11|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3197|6829|25631|2022-08-30 10:20:19|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3882|8360|25632|2022-08-30 10:20:23|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4066|8742|25633|2022-08-30 10:20:25|R2 Telecom 1o. Aviso Cobranca em Aberto|0
3323|7117|25634|2022-08-30 10:20:36|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2459|5133|25635|2022-08-30 10:20:42|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4489|9655|25636|2022-08-30 10:20:46|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4535|9763|25637|2022-08-30 10:20:56|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2165|4514|25638|2022-08-30 10:20:57|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4616|9981|25639|2022-08-30 10:21:02|R2 Telecom 1o. Aviso Cobranca em Aberto|0
4034|8675|25640|2022-08-30 10:21:05|R2 Telecom 1o. Aviso Cobranca em Aberto|0
2515|5261|25641|2022-08-30 10:21:09|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1488|3250|25643|2022-08-30 10:21:19|R2 Telecom 1o. Aviso Cobranca em Aberto|0
1922|4068|25644|2022-08-30 10:21:24|R2 Telecom 1o. Aviso Cobranca em Aberto|0
